id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
12975,Very worrying and concerning sadly this attacks on foreigners would continue n spread throughout the country unless and until govt do something about shrinking economy which isn't creating jobs n illegal immigrants who are displacing poor unemployed S Africans at workplace ,0,0,0,0,0,0
12976,Foreigners need to go back to their countries so that we can fix our country n deal with corrupt ANC. We will invite them provided they have scarce skills necessary to grow the economy.,0,0,0,0,0,0
12977,SA is on fire and the SAfricans are fed up with illegal immigrants n  drugs dealers but politicians as usual are dead silence. Diepsloot n Jeepstown is burning as we speak,0,0,0,0,0,0
12978,"  What's hectic there is that let in some many people and some are enemies and now they are already in... 

Or is that local people but looks like immigrants or refugees ... Hope they don't start anything",0,0,0,0,0,0
12979,"  When you give me the answer then we will deal with numbers knowing fully well that Zimbabwe always controlled foreigners entry into our economy, schools and hospitals.",0,0,0,0,0,0
12980, Yes all people like you call me stupid when I tell the truth.but really how can you justify black criminals who are foreigners just because White also sells drugs. Please visit Macdonald Ellis Park and see with your own eyes how much drugs are destroying our youth ,0,0,0,0,0,0
12981,"On the 6th April 1652 Jan Van rebeek arrived in Cape town and conquered us,Today it seems like we we haven't learned a lesson,we allowing foreigners to take charge again,we are a cursed nation,we are fools,we don't know who we are,We can't allow foreigners to defeat us again!!😢",0,0,0,0,0,0
12982," I've head stupid debate before,the fact is I live in a black community and I see black kids lives destroyed by drugs and I also see black foreigners selling drugs 2these kids,so if I lived in white community,I was going 2agree with U.For now you talking nonsense hiding with race ",0,0,0,0,0,0
12983,"   The census said 1,7mil foreigners were in South Africa. These were white, Indian and black. That’s before I point to the 5mil illegal white settlers who still make your mother’s slaves in their houses. Before you employ a Zimbabwean employ your jobless mothers and aunts.",0,0,0,0,0,0
12984,"   You r squatters in SA because this is not your country either. Most of you can’t read or write so you have no economic value hence your white business owners would rather replace you with undocumented foreigners. Instead of looking at the person excluding u, u look at us? Stupid",0,0,0,0,0,0
12985,"Let's talk about EFF today,why are they so dam quiet about those foreigners who are drug dealers that killed our Taxi driver. Oh I forgot EFF is religious cult hiding in politics just like this fake pastor ",0,0,0,0,0,0
12986,"  That's not even the issue.
Foreigners are (for now) the minority in SA; more likely to ""get bumped"" by SAn than by other.
But, I've been driving for &gt;45 yrs &amp; only ""got bumped"" 🙄 (at robot from behind) TWICE.
His ""many times"" says more about HIS driving skills than anything else",0,0,0,0,0,0
12987,yho people forget that foreigners are also people.,0,0,0,0,0,0
12988,"  Indeed! I am quite a regular traveler and this year alone, I have been to 7  African countries. In none of these countries have i heard that the economy is crumbling because of foreigners from a particular country. Here we don't wanna own social ills we created ourselves. Sad!",0,0,0,0,0,0
12989,When EFF was formed in 2013 we were so excited n saying finally they is a party that will priorities our interests n put us first. Only to find out EFF's main priority is foreigners n S.Africans are just mere voting cattles. EFF n corrupt ANC are just two sides of the same coin,0,0,0,0,0,0
12990,"😅😅😅😅😅 People of Soweto are patriotic. We must commend them for looting those shops. First of all those foreigners don't pay tax, they sell rotten foods n they also pose serious security threat to our country. ",0,0,0,0,0,0
12991,"Look i have given up on ANC long ago,we r in this crisis bcos of them. I voted EFF bcos i've always look at it as an credible alternative to ANC however it seems very difficult for us to count on EFF knowing fully well that it's prioritising foreigners at the expense of S.African ",0,0,0,0,0,0
12992,Morwarre CIC is indirectly encouraging criminals activities by advocating for open borders n by always siding with foreigners n accuse S Africans of self hate n xenophobia.Why he is so quiet n hasn't said anything. He must take a stand either he is with us voters or with them ,0,0,0,0,0,0
12993,"We visit your countries to take pictures and come back Monday Morning, we respect the laws of the land and it’s people as we understand that we’re foreigners in your countries but we don’t go to your countries, stay and engage in illegal activities.",0,0,0,0,0,0
12994,"  You killing yourself,as no one forced it down on you, more so how sure are you it was only the foreigners that sells drugs?",0,0,0,0,0,0
12995,MakunyiweOnce if our govt can't control foreigners who are destroying our beautiful country ,0,0,0,0,0,0
12996,Shocked South Africa is becoming a Game park now ngeke these foreigners 💔💔💔 ,0,0,0,0,0,0
12997,    You are in SA and surely you share similar views about removing drugs in our country together with the perpetrators. You should be helping by exposing the wrong ones but instead wabalabala n you know this is for the benefit of all law abiding citizens as well as legal foreigners,0,0,0,0,0,0
12998,This person is Nigerians n is threatening us. . Just listen to what is he saying. This foreigners have declared war on us hence consider them enemies ,0,0,0,0,0,0
12999,EFF is utterly useless. Nobody takes them seriously. They have betrayed S Africans n they are now openly siding with the enemy (foreigners) ,0,0,0,0,0,0
13000,Warra i feel vindicated bcos i consistently maintained that foreigners are destroying this country n only solution left is to deport them all. ,0,0,0,0,0,0
13001,Is not like we gonna starv if we don't cross your stinky borders. We don't need illegal immigrants here ,0,0,0,0,0,0
13002,"  You guys have always had drug problems in this country before the influx of African immigrants post 1994. True or false? I’m sure you have family members, friends who are selling drugs but you don’t have the guts to report them to cops",0,0,0,0,0,0
13003,"I hope South Africans know this is Xenophobia, they are very good at redirecting their frustrations at foreigners, white people took your land and your resources you still haven't done anything about that.",0,0,0,0,0,0
13004, Like how does that even happen mxm. I’m just interested to see how parliament will respond to all these attacks to drug dealers which happen to be foreigners and all.,0,0,0,0,0,0
13005,"Look at how cocky these foreigners are in our country...!!! If we can’t change this situation, they will take over...!!! @ Tshwane House, 320 Madiba Street, Pretoria ",0,0,0,0,0,0
13006,"    Build where sir ? They own no land, have no resources. They are majority immigrants with little to no money. How Sway ?",0,0,0,0,0,0
13007,"He dropped the tv but the cop still pull trigger on him, but they run away from the foreigners the other day. ",0,0,0,0,0,0
13008,"It simple means that we'll never seek solutions to our problems if we continue to dilute them by saying it's a general issue. If residents feels foreigners are key to peddling, then deal with that. Eradicate the issue &amp; not generalise it. We can't always try to political correct.",0,0,0,0,0,0
13009,"  powerlunch the problem in RSA is , majority of top SAPS are in the payroll of these drugs smugglers.
An with ANC letting everyone to come free to RSA we won't win this things of foreigners an drugs,
ANC had failed RSA citizens that's all",0,0,0,0,0,0
13010,"   In SA due to employment equity legislation, many foreigners won’t get employed in many companies. Our choices are limited to areas where locals don’t want eg long distance trucking. Now even in trucking locals feel foreigners accept poor working conditions hence the violence.",0,0,0,0,0,0
13011,I hope what ths Foreigners started ba tlae fetsa cos you cant mess-up with taxi drivers 🤒🙆🏼‍♂️ Pretoriashutdown,0,0,0,0,0,0
13012, I’m friends with the foreigners here. Practically home.,0,0,0,0,0,0
13013," Eish here we dont talk about any other foreigners we are talking about Nigerians, it seems u dont know them ..lets close this topic",0,0,0,0,0,0
13014,"Personally I'm against the looting that's happening in Pretoria. But we all know that foreigners are the ones selling Nyaope to our young people, our country is being destroyed by these drugs. 
Pretoriashutdown pretoriacbd",0,0,0,0,0,0
13015," PowerTalk  though not suportin his political paty but suporting his stance on foreign nationals its nt being xenophobic, foreigners r overcrowding evry part of our country, in hospitals with limited beds,Who do u giv the bed 2 SAcns or to foregners?",0,0,0,0,0,0
